day,year,mo,da,collision_date,NUM_COLLISIONS,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
4,2017,03,09,2017-03-09,665,45.9,34.3,1012.0,9.1,17.7,22.9,31.1,52.0,41.0,0.09,999.9,0,0,0,0,0,0
1,2022,03,21,2022-03-21,292,48.7,36.2,1010.7,10.0,14.9,22.9,29.9,61.0,44.1,0.02,999.9,1,0,0,0,0,10000
2,2013,03,19,2013-03-19,559,39.6,35.5,1012.4,4.6,16.5,22.9,33.0,46.9,33.1,0.41,999.9,1,1,0,0,0,0
4,2020,03,26,2020-03-26,187,41.2,33.6,1013.0,9.7,17.3,22.9,29.9,46.9,36.0,0.11,999.9,1,0,0,0,0,10000
6,2013,03,23,2013-03-23,488,38.5,21.7,1006.3,10.0,15.9,22.9,39.0,45.0,32.0,0.02,999.9,0,0,0,0,0,0
4,2014,03,13,2014-03-13,545,32.2,27.9,990.4,3.9,14.7,22.9,28.9,48.2,21.0,0.6,999.9,1,1,1,0,0,0
6,2020,03,14,2020-03-14,371,45.3,32.8,1020.6,9.0,14.1,22.9,32.1,52.0,41.0,0.21,999.9,1,0,0,0,0,0
2,2013,03,26,2013-03-26,425,39.8,28.7,1002.7,9.7,15.5,24.1,34.0,46.9,35.1,0.05,999.9,0,1,1,0,0,0
3,2017,03,01,2017-03-01,571,47.4,45.8,1007.0,2.0,11.5,24.1,29.9,52.0,41.0,0.03,999.9,1,1,0,0,0,0
4,2018,03,15,2018-03-15,689,36.5,28.1,996.7,9.7,20.1,24.1,33.0,39.9,33.1,0.0,999.9,0,0,1,0,0,0
5,2016,03,04,2016-03-04,685,33.9,26.2,1021.7,6.9,8.5,24.1,33.0,39.0,25.0,0.0,999.9,0,1,1,0,0,0
5,2013,03,15,2013-03-15,607,31.2,13.7,1009.1,10.0,18.5,24.1,36.9,39.0,25.0,0.0,999.9,0,0,0,0,0,0
3,2017,03,22,2017-03-22,617,38.6,20.9,1011.4,10.0,14.8,24.1,36.9,50.0,27.0,0.0,999.9,0,0,0,0,0,0
1,2014,03,24,2014-03-24,547,27.4,8.0,1017.9,10.0,13.4,24.1,31.1,36.0,21.9,0.0,999.9,0,0,0,0,0,0
3,2018,03,07,2018-03-07,517,38.1,35.9,1012.1,8.9,12.3,24.1,36.9,43.0,32.0,0.0,999.9,0,1,0,0,0,0
6,2018,03,10,2018-03-10,567,38.1,25.9,1007.9,10.0,17.5,24.1,31.1,43.0,30.0,0.0,999.9,0,0,0,0,0,0
3,2016,03,16,2016-03-16,629,45.2,41.9,1007.8,7.7,15.7,24.1,29.9,51.1,43.0,0.18,999.9,1,0,0,0,0,0
4,2014,03,27,2014-03-27,538,28.4,8.6,1022.3,10.0,18.2,24.1,35.0,34.0,23.0,0.0,999.9,0,0,0,0,0,0
1,2014,03,03,2014-03-03,440,27.3,20.3,1017.2,5.8,11.2,25.1,32.1,33.8,21.0,0.0,999.9,1,0,1,0,0,0
2,2016,03,15,2016-03-15,608,48.3,45.7,1010.6,3.4,17.3,25.1,35.0,54.0,41.0,0.57,999.9,1,1,0,0,0,0
7,2015,03,22,2015-03-22,432,35.1,18.8,1011.9,9.4,15.7,25.1,33.0,41.0,21.0,0.13,999.9,0,0,0,0,0,0
6,2017,03,04,2017-03-04,536,22.9,0.1,1026.4,9.9,17.8,25.1,33.0,37.0,18.0,0.0,999.9,0,0,1,0,0,0
7,2017,03,05,2017-03-05,489,20.8,-1.7,1029.2,10.0,19.8,25.1,35.9,33.1,12.0,0.0,999.9,0,0,0,0,0,0
5,2019,03,22,2019-03-22,718,42.3,39.4,997.6,6.9,15.0,25.1,33.0,48.0,36.0,0.75,999.9,0,1,0,0,0,0
3,2016,03,02,2016-03-02,653,45.7,38.8,1008.2,6.8,18.2,25.1,31.1,52.0,37.0,0.15,999.9,0,1,0,0,0,0
4,2017,03,23,2017-03-23,703,26.4,1.5,1028.6,10.0,17.1,25.1,35.0,46.0,19.9,0.0,999.9,0,0,0,0,0,0
2,2016,03,29,2016-03-29,683,48.6,34.9,1003.4,9.7,19.6,25.1,35.0,55.0,41.0,0.44,999.9,1,0,0,0,0,0
4,2017,03,16,2017-03-16,839,28.5,11.1,1008.0,9.8,19.1,25.1,33.0,36.0,23.0,0.0,999.9,0,0,1,0,0,0
2,2018,03,27,2018-03-27,627,37.6,28.7,1032.5,10.0,16.0,25.1,29.9,45.0,30.9,0.0,999.9,0,0,0,0,0,0
3,2013,03,20,2013-03-20,540,36.5,25.7,1007.3,10.0,17.9,25.1,32.1,42.1,32.0,0.35,999.9,0,0,0,0,0,0
7,2018,03,25,2018-03-25,491,35.8,32.8,1024.2,9.3,16.6,26.0,35.9,46.0,26.1,0.0,999.9,0,1,1,0,0,0
1,2014,03,31,2014-03-31,559,37.8,35.3,1005.3,6.1,21.3,26.0,38.1,39.9,36.0,0.29,999.9,0,1,1,0,0,0
3,2013,03,06,2013-03-06,475,39.1,34.2,1014.7,9.4,13.5,26.0,39.0,43.0,32.0,0.02,999.9,0,1,0,0,0,0
4,2015,03,19,2015-03-19,582,27.6,-1.5,1020.8,10.0,18.3,26.0,35.0,35.1,21.9,0.0,999.9,0,0,0,0,0,0
1,2015,03,16,2015-03-16,529,32.9,18.5,1011.1,9.0,17.1,27.0,39.0,43.0,28.0,0.01,999.9,0,0,1,0,0,0
2,2015,03,17,2015-03-17,528,38.6,34.1,1003.7,7.9,10.1,27.0,39.0,46.9,28.0,0.01,999.9,0,1,0,0,0,0
2,2018,03,06,2018-03-06,676,37.7,30.1,1014.9,10.0,17.5,27.0,38.1,41.0,33.1,0.08,999.9,0,1,1,0,0,0
7,2019,03,10,2019-03-10,462,36.8,30.2,1027.7,7.1,14.7,27.0,41.0,46.9,25.0,0.0,999.9,1,1,1,0,0,0
4,2018,03,08,2018-03-08,633,39.6,36.3,999.1,8.2,15.8,27.0,39.0,46.0,34.0,0.79,999.9,0,1,0,0,0,0
6,2019,03,23,2019-03-23,530,39.3,30.2,999.3,9.0,21.7,28.0,38.1,46.0,32.0,0.0,999.9,0,1,1,0,0,0
1,2019,03,04,2019-03-04,503,37.9,34.0,1004.8,7.7,15.3,28.0,38.1,42.1,26.1,1.22,999.9,0,1,1,0,0,0
3,2018,03,21,2018-03-21,477,36.8,32.7,1005.4,8.6,21.0,28.0,36.9,39.0,27.0,0.0,999.9,0,1,1,0,0,0
6,2019,03,02,2019-03-02,642,35.1,32.5,1016.8,6.0,16.1,28.0,35.9,37.0,33.1,0.35,999.9,0,1,1,0,0,0
4,2017,03,02,2017-03-02,653,47.8,36.9,999.2,6.9,21.6,28.0,41.0,52.0,37.9,0.0,999.9,0,1,0,0,0,0
6,2018,03,17,2018-03-17,562,33.3,17.6,1005.7,10.0,19.7,28.0,35.0,39.9,28.0,0.0,999.9,0,0,0,0,0,0
7,2017,03,19,2017-03-19,550,36.0,32.2,1019.7,5.6,19.4,28.9,38.1,43.0,21.9,0.16,999.9,1,1,1,0,0,0
6,2017,03,11,2017-03-11,548,22.5,7.2,1013.6,9.4,19.3,28.9,39.0,44.1,17.1,0.07,999.9,0,0,0,0,0,0
4,2022,03,24,2022-03-24,266,43.7,39.1,1021.6,5.3,16.4,28.9,36.9,50.0,35.1,0.52,999.9,1,1,0,0,0,0
6,2013,03,09,2013-03-09,569,39.2,31.7,1018.9,9.9,24.9,28.9,42.9,42.1,37.4,0.4,999.9,0,0,0,0,0,0
1,2017,03,20,2017-03-20,750,39.2,26.3,1013.2,9.4,21.4,29.9,41.0,45.0,33.1,0.36,999.9,0,0,1,0,0,0
3,2015,03,18,2015-03-18,547,31.0,3.9,1009.0,10.0,21.1,29.9,44.1,46.9,28.0,0.19,999.9,0,0,0,0,0,0
4,2018,03,22,2018-03-22,760,36.1,35.3,1001.5,6.6,21.5,29.9,41.0,37.9,33.8,0.86,999.9,0,1,1,0,0,0
7,2018,03,04,2018-03-04,457,39.6,33.6,1013.5,9.9,23.4,29.9,40.0,43.0,36.0,0.11,999.9,0,1,0,0,0,0
2,2022,03,08,2022-03-08,259,46.5,30.0,1009.2,8.5,18.1,29.9,36.9,55.0,36.0,0.0,999.9,1,0,0,0,0,10000
7,2022,03,13,2022-03-13,274,30.7,15.0,1013.2,8.6,22,29.9,44.1,36.0,25.0,0.89,999.9,1,1,0,0,0,11000
3,2018,03,14,2018-03-14,652,34.8,29.0,999.1,9.7,22.8,31.1,40.0,39.0,32.0,0.99,999.9,0,0,1,0,0,0
6,2016,03,05,2016-03-05,601,34.8,22.6,1017.4,9.1,20.8,32.1,42.0,39.0,30.0,0.37,999.9,0,1,1,0,0,0
1,2018,03,05,2018-03-05,616,37.8,34.5,1011.0,8.2,24.2,33.0,44.1,43.0,33.1,0.38,999.9,0,1,1,0,0,0
5,2013,03,08,2013-03-08,851,37.4,35.2,1008.1,3.3,28.4,35.0,45.1,41.0,36.0,1.58,999.9,0,1,1,0,0,0
2,2017,03,14,2017-03-14,374,36.3,30.9,1011.8,6.0,18.1,36.9,51.1,46.9,17.1,0.01,999.9,0,1,0,0,0,0
3,2017,03,15,2017-03-15,650,29.8,20.7,995.2,7.5,23.3,38.1,46.0,46.9,25.0,1.29,999.9,0,0,1,0,0,0
4,2013,03,07,2013-03-07,535,38.3,35.2,1008.2,4.1,31.6,39.0,55.0,41.0,33.8,0.8,999.9,0,1,1,0,0,0
3,2014,03,26,2014-03-26,563,30.8,22.2,1001.4,4.7,28.0,44.1,71.1,34.0,26.6,0.0,999.9,1,0,1,0,0,0
2,2018,03,13,2018-03-13,578,35.0,33.4,995.9,3.4,31.0,44.1,58.1,46.0,27.0,1.54,999.9,1,1,1,0,0,0
6,2018,03,03,2018-03-03,609,40.2,37.5,1005.3,6.2,34.8,46.0,62.9,48.9,37.0,99.99,999.9,0,1,1,0,0,0
5,2018,03,02,2018-03-02,884,45.3,45.2,989.8,5.1,23.3,49.0,65.1,48.9,39.0,0.35,999.9,0,1,0,0,0,0
4,2021,03,11,2021-03-11,287,45.1,42.4,1026.8,10.0,10.5,999.9,999.9,50.0,37.0,0.0,999.9,0,0,0,0,0,0
2,2021,03,30,2021-03-30,281,43.7,35.5,1030.4,10.0,6.7,999.9,999.9,48.0,30.0,0.0,999.9,0,0,0,0,0,0
4,2021,03,04,2021-03-04,262,39.3,32.2,1006.8,10.0,8.4,999.9,999.9,41.0,35.6,0.0,999.9,0,0,0,0,0,0
1,2021,03,08,2021-03-08,250,32.6,22.7,1027.3,10.0,8.5,999.9,999.9,39.0,21.0,0.0,999.9,0,0,0,0,0,0
6,2021,03,27,2021-03-27,325,49.9,40.6,1018.0,9.5,11,999.9,999.9,54.0,46.0,0.0,999.9,0,0,0,0,0,0
2,2021,03,09,2021-03-09,299,42.1,34.7,1025.1,10.0,11,999.9,999.9,48.0,28.0,0.0,999.9,1,0,0,0,0,10000
2,2021,03,23,2021-03-23,283,51.1,45.3,1026.3,9.7,6.8,999.9,999.9,59.0,39.0,0.0,999.9,0,0,0,0,0,0
4,2021,03,18,2021-03-18,244,41.4,40.2,1015.7,7.8,3.7,999.9,999.9,43.0,39.0,0.0,999.9,1,0,0,0,0,10000
7,2021,03,07,2021-03-07,216,28.7,15.7,1024.3,10.0,7.1,999.9,999.9,32.0,23.0,0.0,999.9,0,0,0,0,0,0
5,2021,03,12,2021-03-12,338,47.8,44.1,1017.4,9.3,11.5,999.9,999.9,55.0,43.0,0.0,999.9,1,0,0,0,0,10000
2,2021,03,16,2021-03-16,237,28.4,14.5,1025.6,10.0,6.6,999.9,999.9,34.0,23.0,0.0,999.9,0,0,0,0,0,0
3,2021,03,17,2021-03-17,243,38.5,29.9,1022.7,10.0,4.8,999.9,999.9,43.0,30.0,0.0,999.9,0,0,0,0,0,0
7,2021,03,21,2021-03-21,261,40.8,35.9,1034.6,9.6,5,999.9,999.9,46.0,30.0,0.0,999.9,0,0,0,0,0,0
3,2021,03,24,2021-03-24,268,47.2,45.6,1024.6,7.4,6.9,999.9,999.9,54.0,43.0,0.0,999.9,0,0,0,0,0,0
6,2021,03,06,2021-03-06,251,31.0,14.7,1014.6,10.0,11.3,999.9,999.9,34.0,27.0,0.0,999.9,0,0,0,0,0,0
5,2021,03,05,2021-03-05,306,30.2,9.5,1006.4,10.0,12.3,999.9,999.9,34.0,25.0,0.0,999.9,0,0,0,0,0,0
6,2021,03,20,2021-03-20,283,37.9,27.9,1032.2,10.0,8,999.9,999.9,43.0,30.0,0.0,999.9,0,0,0,0,0,0
1,2021,03,01,2021-03-01,224,43.5,43.0,1003.0,3.5,11.8,999.9,999.9,46.0,41.0,0.0,999.9,1,0,0,0,0,10000
1,2021,03,22,2021-03-22,295,46.2,36.4,1030.9,10.0,8.3,999.9,999.9,54.0,32.0,0.0,999.9,0,0,0,0,0,0
3,2021,03,31,2021-03-31,284,51.3,48.1,1022.9,9.9,11.9,999.9,999.9,55.0,43.0,0.0,999.9,0,0,0,0,0,0
4,2021,03,25,2021-03-25,257,51.9,50.6,1017.8,5.7,9.1,999.9,999.9,59.0,44.6,0.0,999.9,1,0,0,0,0,0
3,2021,03,10,2021-03-10,224,39.7,33.9,1033.5,10.0,5.5,999.9,999.9,45.0,30.0,0.0,999.9,0,0,0,0,0,0
5,2021,04,09,2021-04-09,281,47.6,43.2,1021.2,7.3,6.1,12,999.9,60.1,41.0,0.0,999.9,1,0,0,0,0,0
3,2020,04,29,2020-04-29,137,46.9,35.8,1024.6,10.0,8.3,12,999.9,55.0,37.0,0.02,999.9,0,0,0,0,0,0
3,2021,04,28,2021-04-28,380,52.5,44.4,1013.0,8.7,7.5,13,999.9,61.0,39.9,0.04,999.9,1,0,0,0,0,0
2,2022,04,05,2022-04-05,252,46.8,36.3,1016.8,10.0,8.3,13,999.9,54.0,37.9,0.0,999.9,0,0,0,0,0,0
7,2022,04,03,2022-04-03,256,44.5,38.3,1011.6,9.8,8.3,13,999.9,52.0,37.0,0.0,999.9,1,0,0,0,0,10000
3,2022,04,13,2022-04-13,296,52.0,43.3,1017.8,10.0,7.1,13,999.9,62.1,39.9,0.03,999.9,0,0,0,0,0,0
1,2020,04,06,2020-04-06,127,46.7,37.8,1015.0,9.9,7.9,14,19.0,55.0,37.0,0.0,999.9,0,0,0,0,0,0
4,2022,04,14,2022-04-14,330,54.3,50.6,1010.3,6.8,7.6,14,999.9,63.0,39.9,0.0,999.9,1,0,0,0,0,0
3,2020,04,08,2020-04-08,125,46.5,43.0,1002.5,9.6,6.4,14,999.9,57.9,43.0,0.06,999.9,1,0,0,0,0,10000
6,2021,04,10,2021-04-10,294,44.4,43.1,1017.7,3.6,8.4,14,999.9,60.1,39.9,0.0,999.9,1,0,0,0,0,0
3,2020,04,15,2020-04-15,139,44.7,39.1,1012.9,9.6,7.4,14,20.0,48.0,42.8,0.22,999.9,1,0,0,0,0,10000
2,2022,04,26,2022-04-26,243,49.0,43.3,1021.0,10.0,10.1,15,999.9,57.0,39.9,0.0,999.9,0,0,0,0,0,0
7,2020,04,12,2020-04-12,106,45.9,31.8,1021.9,10.0,9,15,999.9,53.1,36.0,0.0,999.9,0,0,0,0,0,0
6,2020,04,25,2020-04-25,152,47.7,36.3,1015.2,10.0,7.8,15,999.9,59.0,39.9,0.48,999.9,0,0,0,0,0,0
7,2021,04,18,2021-04-18,258,47.2,38.8,1008.4,10.0,8.2,15,18.1,55.0,39.0,0.11,999.9,0,0,0,0,0,0
2,2020,04,07,2020-04-07,129,49.0,34.1,1011.6,10.0,10.1,15,999.9,57.9,41.0,0.0,999.9,0,0,0,0,0,0
5,2022,04,22,2022-04-22,276,55.7,44.1,1025.9,10.0,11.8,15,19.0,66.0,39.0,0.0,999.9,0,0,0,0,0,0
6,2022,04,16,2022-04-16,282,53.0,45.4,1016.8,10.0,15.2,19,24.1,64.0,46.9,0.0,999.9,0,0,0,0,0,0
6,2022,04,30,2022-04-30,321,48.7,32.7,1017.1,10.0,11.4,19,25.1,54.0,42.1,0.0,999.9,0,0,0,0,0,0
1,2020,04,20,2020-04-20,140,46.8,39.4,1004.4,9.9,13.3,19,26.0,52.0,37.0,0.0,999.9,1,0,0,0,0,10000
4,2020,04,23,2020-04-23,108,42.8,20.9,1015.9,10.0,14.7,19,28.9,48.9,36.0,0.0,999.9,0,0,0,0,0,0
2,2021,04,27,2021-04-27,273,48.1,33.1,1015.9,10.0,11.6,20,25.1,57.9,39.0,0.0,999.9,0,0,0,0,0,0
4,2021,04,08,2021-04-08,310,47.0,42.7,1018.4,10.0,10.4,20,22.9,54.0,39.9,0.0,999.9,0,0,0,0,0,0
3,2022,04,27,2022-04-27,314,55.2,47.3,1008.1,9.3,12.9,20,28.9,61.0,44.1,0.01,999.9,1,0,0,0,0,10000
4,2022,04,07,2022-04-07,283,49.3,41.0,1012.3,10.0,14.3,20,32.1,55.0,45.0,0.2,999.9,0,0,0,0,0,0
3,2022,04,06,2022-04-06,252,46.9,44.3,1012.8,6.8,12.5,20,28.0,54.0,37.9,0.31,999.9,1,0,0,0,0,10000
7,2021,04,11,2021-04-11,215,48.2,47.3,1007.2,2.4,10.4,20,21.0,54.0,39.9,0.0,999.9,1,0,0,0,0,0
7,2022,04,10,2022-04-10,284,49.1,37.9,1002.5,10.0,12.4,20,28.9,57.9,39.9,0.0,999.9,0,0,0,0,0,0
1,2021,04,12,2021-04-12,264,45.3,39.7,1007.6,9.5,14.2,21,28.0,54.0,42.1,0.0,999.9,1,0,0,0,0,10000
5,2022,04,29,2022-04-29,360,49.1,22.6,1013.0,10.0,15.2,21,27.0,54.0,44.1,0.0,999.9,0,0,0,0,0,0
1,2021,04,26,2021-04-26,300,49.9,36.9,1008.4,10.0,14,21,32.1,57.9,44.1,1.02,999.9,0,0,0,0,0,0
6,2021,04,17,2021-04-17,264,42.0,37.1,1003.8,9.0,16.2,21,31.1,48.9,39.0,0.18,999.9,1,0,0,0,0,10000
6,2020,04,11,2020-04-11,121,44.1,30.8,1005.8,10.0,15.6,21,31.1,51.1,39.9,0.01,999.9,0,0,0,0,0,0
4,2022,04,28,2022-04-28,347,48.5,28.0,1009.3,10.0,15.6,21,28.9,61.0,44.1,0.0,999.9,0,0,0,0,0,0
4,2020,04,30,2020-04-30,173,46.8,41.4,1025.9,9.8,17.1,22,27.0,55.0,37.0,0.0,999.9,0,0,0,0,0,0
7,2020,04,26,2020-04-26,140,45.3,40.9,1017.9,7.9,11.3,22,31.1,59.0,39.9,0.0,999.9,1,0,0,0,0,10000
7,2022,04,17,2022-04-17,240,48.8,39.8,1014.2,9.6,11.9,22,28.9,54.0,44.6,0.21,999.9,1,0,0,0,0,10000
6,2020,04,04,2020-04-04,156,42.3,38.4,1011.2,6.8,21.1,26,35.9,45.0,39.0,0.6,999.9,1,0,0,0,0,10000
5,2022,04,08,2022-04-08,342,50.5,46.7,1004.0,5.8,18.7,26,36.9,55.0,46.0,0.08,999.9,1,1,0,0,1,0
4,2021,04,22,2021-04-22,252,43.0,29.0,1003.9,9.5,19,27,36.9,59.0,36.0,0.04,999.9,1,1,0,0,0,11000
1,2020,04,27,2020-04-27,131,46.3,34.0,1003.5,1.3,13.1,27,35.9,52.0,39.9,0.43,999.9,1,1,0,0,0,0
5,2021,04,16,2021-04-16,298,43.8,40.8,998.3,6.8,19.3,28,38.1,48.9,37.9,0.64,999.9,1,0,0,0,0,10000
5,2022,04,01,2022-04-01,290,53.1,49.4,1000.0,4.9,18.5,28,39.0,57.9,42.1,0.33,999.9,1,1,0,0,1,0
5,2020,04,03,2020-04-03,190,43.7,41.9,994.9,3.7,25.6,34,42.9,45.0,33.1,0.48,999.9,1,0,0,0,0,10000
1,2020,04,13,2020-04-13,138,51.6,48.9,1017.6,6.6,19.6,39,53.0,57.0,36.0,0.03,999.9,1,0,0,0,0,10000
2,2022,04,19,2022-04-19,256,49.6,43.5,1012.3,7.3,25.4,41,54.0,55.9,41.0,0.64,999.9,1,0,0,0,0,10000
2,2021,04,06,2021-04-06,318,47.5,39.0,1011.2,10.0,13.1,53,999.9,52.0,45.0,0.0,999.9,0,0,0,0,0,0
7,2013,04,28,2013-04-28,440,48.0,38.5,1027.1,9.8,3.9,8.0,999.9,57.0,37.0,0.0,999.9,0,0,0,0,0,0
6,2013,04,27,2013-04-27,517,46.6,34.7,1029.1,8.6,3.9,8.0,999.9,55.9,35.1,0.0,999.9,1,0,0,0,0,0
4,2019,04,25,2019-04-25,518,47.7,40.9,1013.3,9.9,5.6,8.9,999.9,66.0,39.9,0.02,999.9,0,0,0,0,0,0
7,2020,04,05,2020-04-05,94,41.8,36.3,1017.5,10.0,6,8.9,999.9,50.0,35.1,0.01,999.9,0,0,0,0,0,0
2,2014,04,22,2014-04-22,459,49.5,43.2,1007.7,10.0,5.6,8.9,999.9,57.9,34.0,0.0,999.9,0,0,0,0,0,0
5,2017,04,14,2017-04-14,515,47.5,34.1,1027.8,10.0,5.0,8.9,999.9,57.9,37.9,0.0,999.9,0,0,0,0,0,0
1,2013,04,29,2013-04-29,598,49.7,37.9,1025.5,9.9,4.3,8.9,999.9,59.0,39.9,0.0,999.9,0,0,0,0,0,0
1,2017,04,24,2017-04-24,541,46.6,42.4,1021.9,10.0,7.6,9.9,999.9,55.9,42.1,0.0,999.9,0,1,0,0,0,0
6,2018,04,28,2018-04-28,604,49.5,48.3,1010.7,5.1,6.3,9.9,999.9,60.1,39.9,0.13,999.9,1,1,0,0,0,0
4,2021,04,29,2021-04-29,324,50.4,48.8,1007.2,4.4,5.9,9.9,999.9,61.0,46.9,0.06,999.9,1,1,0,0,0,0
3,2018,04,11,2018-04-11,612,37.9,33.0,1021.0,10.0,6.5,9.9,999.9,44.1,30.0,0.0,999.9,0,0,0,0,0,0
7,2018,04,29,2018-04-29,505,50.5,48.7,1010.3,9.2,5.9,9.9,15.0,60.1,43.0,0.0,999.9,0,1,0,0,0,0
6,2022,04,23,2022-04-23,282,49.6,34.7,1027.4,10.0,6.8,11.1,999.9,66.0,39.9,0.0,999.9,0,0,0,0,0,0
1,2013,04,15,2013-04-15,603,46.1,34.2,1026.0,10.0,8.1,11.1,999.9,53.1,39.0,0.0,999.9,0,0,0,0,0,0
3,2014,04,02,2014-04-02,519,39.3,28.6,1019.1,10.0,5.6,11.1,999.9,48.0,32.0,0.0,999.9,0,0,0,0,0,0
1,2014,04,21,2014-04-21,521,43.1,36.9,1022.3,10.0,6.2,11.1,999.9,53.1,34.0,0.0,999.9,0,0,0,0,0,0
7,2015,04,26,2015-04-26,477,46.1,34.0,1004.6,9.8,7.4,11.1,999.9,54.0,37.0,0.0,999.9,0,0,0,0,0,0
2,2018,04,24,2018-04-24,671,44.7,41.7,1030.4,10.0,6.7,11.1,999.9,57.9,34.0,0.0,999.9,0,0,0,0,0,0
2,2013,04,30,2013-04-30,576,51.0,30.2,1026.2,10.0,5.2,11.1,999.9,63.0,39.9,0.0,999.9,0,0,0,0,0,0
2,2018,04,10,2018-04-10,668,37.7,31.7,1021.9,9.1,6.5,11.1,999.9,42.1,30.9,0.0,999.9,0,1,0,0,0,0
1,2022,04,25,2022-04-25,253,47.8,34.1,1024.9,10.0,5.5,11.1,15.9,57.0,39.0,0.0,999.9,0,0,0,0,0,0
1,2021,04,19,2021-04-19,320,50.9,43.1,1010.4,10.0,8.1,11.1,999.9,61.0,43.0,0.0,999.9,0,0,0,0,0,0
3,2021,04,14,2021-04-14,295,46.1,37.9,1017.3,10.0,7.1,11.1,999.9,54.0,37.0,0.0,999.9,0,0,0,0,0,0
7,2019,04,07,2019-04-07,487,45.3,39.4,1023.5,10.0,7.4,11.1,999.9,60.1,37.9,0.01,999.9,0,0,0,0,0,0
5,2013,04,26,2013-04-26,675,49.5,37.8,1026.9,9.5,6.5,12.0,999.9,61.0,37.9,0.06,999.9,0,0,0,0,0,0
4,2017,04,27,2017-04-27,688,52.9,50.7,1011.6,3.0,5.3,12.0,999.9,63.0,48.0,0.06,999.9,1,1,0,0,0,0
1,2015,04,13,2015-04-13,554,45.0,38.2,1027.8,10.0,9.1,12.0,999.9,54.0,32.0,0.0,999.9,0,0,0,0,0,0
1,2018,04,23,2018-04-23,675,46.4,33.6,1030.7,10.0,7.1,12.0,15.9,57.9,35.1,0.0,999.9,0,0,0,0,0,0
1,2016,04,18,2016-04-18,687,49.5,35.9,1022.5,10.0,6.0,12.0,999.9,64.0,37.0,0.0,999.9,0,1,0,0,0,0
3,2016,04,27,2016-04-27,510,45.0,36.9,1011.9,10.0,7.8,12.0,999.9,51.1,41.0,0.24,999.9,0,0,0,0,0,0
2,2019,04,30,2019-04-30,587,45.6,40.5,1024.6,8.3,7.6,13.0,999.9,54.0,42.1,0.31,999.9,0,1,0,0,0,0
1,2013,04,08,2013-04-08,582,50.0,41.6,1018.1,9.1,9.4,13.0,999.9,62.1,42.1,0.0,999.9,0,0,0,0,0,0
3,2017,04,12,2017-04-12,540,49.1,45.1,1020.6,8.3,9.9,13.0,999.9,55.0,46.0,0.0,999.9,0,0,0,0,0,0
6,2014,04,12,2014-04-12,578,50.1,40.8,1019.1,8.5,8.6,13.0,999.9,64.0,43.0,0.0,999.9,0,0,0,0,0,0
7,2013,04,14,2013-04-14,472,46.1,38.4,1015.5,9.6,7.7,13.0,999.9,55.9,39.0,0.09,999.9,0,0,0,0,0,0
5,2019,04,12,2019-04-12,688,43.8,35.3,1027.0,10.0,8.4,13.0,999.9,48.0,35.1,0.0,999.9,0,0,0,0,0,0
4,2015,04,16,2015-04-16,560,46.4,28.5,1029.7,10.0,8.6,13.0,17.1,62.1,37.9,0.0,999.9,0,0,0,0,0,0
1,2015,04,06,2015-04-06,510,43.2,36.1,1026.3,9.5,6.8,13.0,999.9,51.1,32.0,0.0,999.9,1,0,0,0,0,0
7,2019,04,14,2019-04-14,457,50.8,48.7,1014.4,2.7,7.7,13.0,999.9,68.0,45.0,0.04,999.9,1,1,0,0,0,0
1,2017,04,03,2017-04-03,646,43.0,31.7,1018.0,10.0,6.9,13.0,999.9,54.0,32.0,0.0,999.9,0,0,0,0,0,0
3,2015,04,29,2015-04-29,679,49.3,38.5,1004.5,9.8,7.8,14.0,18.1,55.9,39.9,0.0,999.9,0,0,0,0,0,0
7,2014,04,13,2014-04-13,482,47.0,40.4,1023.8,9.3,8.8,14.0,20.0,64.0,39.0,0.0,999.9,1,0,0,0,0,0
5,2016,04,29,2016-04-29,517,46.1,33.9,1020.4,10.0,9.4,14.0,19.0,54.0,42.1,0.0,999.9,0,1,0,0,0,0
3,2019,04,17,2019-04-17,621,47.5,30.3,1019.3,10.0,10.1,14.0,22.9,55.9,39.0,0.0,999.9,0,0,0,0,0,0
6,2014,04,19,2014-04-19,525,45.7,35.3,1023.5,10.0,5.9,14.0,18.1,59.0,34.0,0.0,999.9,0,0,0,0,0,0
7,2018,04,22,2018-04-22,568,46.3,33.1,1026.8,10.0,7.2,14.0,999.9,55.9,37.0,0.0,999.9,0,0,0,0,0,0
1,2016,04,25,2016-04-25,488,48.4,36.3,1017.1,10.0,9.2,14.0,999.9,55.0,37.0,0.0,999.9,0,0,0,0,0,0
1,2018,04,02,2018-04-02,562,37.7,31.2,1018.7,8.1,8.4,14.0,999.9,50.0,33.1,0.01,999.9,1,1,1,0,0,0
1,2019,04,22,2019-04-22,522,52.1,51.5,1017.3,2.3,7.3,14.0,999.9,57.9,48.0,0.03,999.9,1,1,0,0,0,0
4,2018,04,12,2018-04-12,610,42.8,38.5,1019.4,10.0,9.8,14.0,999.9,50.0,28.9,0.0,999.9,0,0,0,0,0,0
7,2014,04,27,2014-04-27,449,42.4,36.2,1012.5,9.9,4.8,14.0,17.1,50.0,36.0,0.37,999.9,0,1,0,0,0,0
