"","day","year","mo","da","collision_date","NUM_COLLISIONS","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","sndp","fog","rain_drizzle","snow_ice_pellets","hail","thunder","tornado_funnel_cloud"
"191",4,2019,1,3,"2019-01-03",504,39.4,32.9,1015.6,9.5,9.2,19,24.1,46.9,28,0,999.9,0,1,0,0,0,0
"192",4,2019,1,10,"2019-01-10",580,34.9,21.2,998.6,9.7,14.7,19,32.1,46.9,32,0.01,999.9,0,0,1,0,0,0
"193",2,2017,1,10,"2017-01-10",597,35.6,26.3,1037.4,10,13.6,20,999.9,42.1,15.1,0,999.9,0,0,0,0,0,0
"194",1,2013,1,21,"2013-01-21",355,31.2,16,1015.5,9.2,10.1,20,26,45,27,0,999.9,0,0,1,0,0,0
"195",6,2013,1,5,"2013-01-05",389,37.3,24.5,1017.3,10,13.2,20,28,42.1,30.9,0,999.9,0,0,0,0,0,0
"196",2,2018,1,2,"2018-01-02",654,14.7,2,1024.9,10,12.9,20,31.1,18,5,0,999.9,0,0,0,0,0,0
"197",4,2016,1,14,"2016-01-14",597,28.9,14.7,1013.1,8.1,11.4,20,27,37.9,27,0.01,999.9,0,0,1,0,0,0
"198",5,2016,1,8,"2016-01-08",602,41.3,33.1,1022.3,9.9,11.8,20,28,48,30.9,0,999.9,0,0,0,0,0,0
"199",1,2014,1,6,"2014-01-06",518,46.3,45.1,1007,2.5,14.8,20,26,52,41,0.04,999.9,1,1,0,0,0,0
"200",4,2016,1,21,"2016-01-21",666,30.9,10.8,1015.8,10,14.5,20,27,37,25,0,999.9,0,0,0,0,0,0
"201",2,2015,1,20,"2015-01-20",500,35.7,23.4,1009.5,10,13.1,20,26,44.1,33.1,0.03,999.9,0,0,0,0,0,0
"202",2,2013,1,22,"2013-01-22",544,26.3,18.1,1011.1,6.5,10.8,20,26,32,19.9,0.14,999.9,1,0,1,0,0,0
"203",3,2018,1,24,"2018-01-24",615,41.1,36.1,1008.5,8.8,13.9,20,28.9,51.1,34,0.68,999.9,1,1,0,0,1,0
"204",1,2018,1,15,"2018-01-15",523,31.6,24.5,1034.9,9.1,15.4,20,25.1,37.9,25,0,999.9,0,0,1,0,0,0
"205",7,2019,1,6,"2019-01-06",376,39.7,34,1007.1,9.6,13.1,20,28.9,46.9,34,0.86,999.9,0,1,0,0,0,0
"206",7,2013,1,20,"2013-01-20",393,46.3,41.2,1010,7,14.9,20,26,50,43,0,999.9,0,0,0,0,0,0
"207",4,2013,1,10,"2013-01-10",555,43.5,30.4,1024,9.9,14.7,21,32.1,48,36,0,999.9,0,0,0,0,0,0
"208",6,2015,1,17,"2015-01-17",495,20.2,1.9,1023.6,10,13.3,21,31.1,39.9,15.1,0,999.9,0,0,0,0,0,0
"209",4,2015,1,8,"2015-01-08",573,13.1,-2.4,1022.7,9.9,14.8,21,29.9,27,6.1,0,999.9,0,0,1,0,0,0
"210",5,2018,1,26,"2018-01-26",677,25.3,7,1035,10,14.4,21,31.1,32,21,0,999.9,0,0,0,0,0,0
"211",3,2013,1,16,"2013-01-16",578,41.6,40,1018.3,7,8.8,21,27,45,39.2,0.35,999.9,0,1,0,0,0,0
"212",5,2017,1,13,"2017-01-13",604,46.8,37.5,1022.8,7.2,12.6,21,25.1,50,37.9,0.39,999.9,0,0,0,0,0,0
"213",3,2014,1,1,"2014-01-01",399,28.2,10.4,1025.6,10,11.3,21,28.9,32,25,0,999.9,0,0,0,0,0,0
"214",3,2017,1,4,"2017-01-04",590,46.5,43.7,996.4,6.2,13.6,21,28,53.1,42.1,0.87,999.9,1,1,0,0,0,0
"215",1,2019,1,21,"2019-01-21",412,13.7,6.3,1003.4,7,17,21,33,28.9,6.1,1.5,999.9,0,1,1,0,0,0
"216",2,2015,1,6,"2015-01-06",777,20.8,5.2,1025.2,8.8,10.3,21,31.1,28,19,0,999.9,0,0,1,0,0,0
"217",3,2013,1,23,"2013-01-23",545,16.2,-1.1,1018.6,10,15.6,21,28.9,21.9,12.9,0.01,999.9,0,0,0,0,0,0
"218",6,2014,1,4,"2014-01-04",418,18.8,10.9,1030.5,9.3,12.1,21,26,35.1,8.1,0.01,999.9,0,0,1,0,0,0
"219",2,2013,1,1,"2013-01-01",381,38,25.6,1008.8,10,15,21,28,41,33.1,0,999.9,0,0,0,0,0,0
"220",6,2019,1,5,"2019-01-05",455,43.8,42.4,1005.8,5,11.8,21,31.1,46.9,30.9,0.25,999.9,0,1,0,0,1,0
"221",2,2018,1,9,"2018-01-09",684,38.3,32.3,1016.8,9.3,14.6,21,28,43,30.9,0.01,999.9,0,1,0,0,0,0
"222",2,2017,1,3,"2017-01-03",659,44.3,40.7,1020.7,5.4,15.2,21,31.1,48.9,42.1,0.11,999.9,0,1,0,0,0,0
"223",5,2013,1,25,"2013-01-25",674,19,3.3,1023.1,10,13.6,21,32.1,26.1,14,0,999.9,0,0,0,0,0,0
"224",1,2019,1,14,"2019-01-14",703,32.8,22.5,1021.6,10,15.3,21,26,35.1,19.9,0,999.9,0,0,0,0,0,0
"225",1,2019,1,7,"2019-01-07",584,27.4,11.7,1024.8,10,17.4,22,31.1,45,21.9,0,999.9,0,0,0,0,0,0
"226",3,2019,1,9,"2019-01-09",514,44.4,39.6,997.6,5.6,13.4,22,34,46.9,28.9,0.12,999.9,1,1,0,0,0,0
"227",5,2013,1,4,"2013-01-04",505,32.2,21.1,1015.2,10,11.3,22,29.9,41,24.1,0,999.9,0,0,0,0,0,0
"228",7,2015,1,25,"2015-01-25",406,36.5,26.7,1000.4,9.4,16,22,32.1,45,33.1,0.9,999.9,0,0,1,0,0,0
"229",2,2014,1,21,"2014-01-21",1161,29.2,17.5,1012.1,8.5,12.6,22,28.9,46.9,23,0,999.9,1,0,1,0,0,0
"230",5,2016,1,22,"2016-01-22",702,28,11.8,1020.4,10,13.1,22,29.9,35.1,21.9,0,999.9,0,0,0,0,0,0
"231",7,2013,1,27,"2013-01-27",429,21.7,4.7,1025.6,10,16.3,22.9,35,28.9,17.1,0,999.9,0,0,0,0,0,0
"232",6,2021,1,2,"2021-01-02",220,47.4,42.5,1012.7,7.4,15.4,22.9,34,53.1,33.1,0.56,999.9,1,1,0,0,0,0
"233",7,2016,1,3,"2016-01-03",432,44.4,29.4,1010.4,10,15.5,22.9,33,52,34,0,999.9,0,0,0,0,0,0
"234",4,2013,1,24,"2013-01-24",554,14.3,-1.9,1018.7,10,15.5,22.9,29.9,19.9,10,0,999.9,0,0,0,0,0,0
"235",7,2014,1,26,"2014-01-26",465,26.8,15.4,1004.7,9.4,17.8,22.9,29.9,41,21,0.03,999.9,0,1,1,0,0,0
"236",3,2022,1,5,"2022-01-05",306,45.9,38.5,1020,9.7,17,22.9,32.1,53.1,25,0,999.9,0,0,0,0,0,0
"237",6,2014,1,11,"2014-01-11",465,44.8,43,1019,4.4,13.4,22.9,32.1,51.8,37.9,0,999.9,1,1,0,0,0,0
"238",7,2015,1,4,"2015-01-04",381,48.6,46.9,1015.4,1.9,15.5,22.9,28.9,54,30,0.21,999.9,1,1,0,0,0,0
"239",4,2017,1,5,"2017-01-05",552,36.4,19.7,1007.8,10,15.4,22.9,33,48,32,0,999.9,0,0,0,0,0,0
"240",2,2015,1,13,"2015-01-13",613,32.6,25.6,1028.5,8.4,16.3,22.9,28.9,52,26.1,0.82,999.9,0,1,1,0,0,0
"241",6,2021,1,16,"2021-01-16",265,45.4,42.1,1007.5,7.3,14.6,24.1,32.1,53.1,34,0.08,999.9,1,0,0,0,0,10000
"242",4,2015,1,1,"2015-01-01",395,31.8,15.1,1018.6,9.9,13.6,24.1,33,39.9,21.9,0,999.9,0,0,1,0,0,0
"243",2,2022,1,11,"2022-01-11",255,22.2,5,1024.4,10,16.4,24.1,35.9,28.9,16,0.02,999.9,0,0,0,0,0,0
"244",5,2013,1,18,"2013-01-18",561,28.1,16.6,1023.2,7.5,15,24.1,32.1,39.9,15.1,0.01,999.9,1,1,1,0,0,0
"245",1,2014,1,20,"2014-01-20",360,41,27.9,1003.2,10,16.8,24.1,35,46.9,34,0,999.9,0,0,0,0,0,0
"246",3,2017,1,25,"2017-01-25",576,41.1,35.1,995.2,8.5,17.4,24.1,33,55,37.9,0.4,999.9,0,1,0,0,0,0
"247",1,2016,1,11,"2016-01-11",680,43.2,30.5,1005.5,8.4,17.5,24.1,31.1,57.9,35.1,2.17,999.9,1,1,0,0,0,0
"248",1,2016,1,4,"2016-01-04",601,38.2,27.4,1011.5,10,13.5,24.1,31.1,52,34,0,999.9,0,0,0,0,0,0
"249",3,2020,1,8,"2020-01-08",454,37.2,31.1,1009.8,8.4,14.1,24.1,35,43,33.1,0.49,999.9,1,1,0,0,0,11000
"250",6,2013,1,19,"2013-01-19",484,35.9,26.6,1026.4,9.2,15.3,24.1,32.1,46.9,16,0,999.9,0,0,0,0,0,0
"251",1,2015,1,26,"2015-01-26",484,31.2,20.9,1015.7,6.7,12.7,24.1,31.1,43,26.1,0,999.9,0,0,1,0,0,0
"252",6,2018,1,20,"2018-01-20",530,38.1,32.5,1010.9,10,14.3,25.1,34,46.9,24.1,0,999.9,0,0,0,0,0,0
"253",5,2015,1,16,"2015-01-16",563,34.5,23.4,1008.6,10,14.9,25.1,34,39.9,28.9,0.02,999.9,0,0,0,0,0,0
"254",7,2015,1,18,"2015-01-18",961,40,32.8,1021.4,9.2,13.4,25.1,31.1,50,14,0,999.9,0,0,0,0,0,0
"255",3,2022,1,12,"2022-01-12",248,30,18.8,1025.9,9.4,13.9,25.1,29.9,45,10.9,0,999.9,1,0,0,0,1000,1000
"256",1,2022,1,3,"2022-01-03",205,39.7,32.8,1015.6,8.1,15.9,25.1,31.1,55,33.1,0.29,999.9,1,1,1,0,0,0
"257",7,2021,1,24,"2021-01-24",212,24.7,7.5,1012.9,10,19.8,25.1,35,35.1,19.9,0,999.9,0,0,0,0,0,0
"258",7,2022,1,9,"2022-01-09",232,41.5,32.3,1027.7,9.6,15.6,25.1,34,52,18,0,999.9,0,0,0,0,0,0
"259",4,2014,1,2,"2014-01-02",603,31.1,22.4,1020.8,5.8,10.9,25.1,34,35.6,26.1,0,999.9,0,1,1,0,0,0
"260",1,2015,1,19,"2015-01-19",496,41.7,36,1005,8.2,13.5,25.1,46,50,30.9,0.26,999.9,0,1,0,0,0,0
"261",6,2015,1,24,"2015-01-24",428,38.5,34.8,1003.3,6.7,12.4,25.1,33,45,27,0.23,999.9,0,1,1,0,0,0
"262",6,2017,1,28,"2017-01-28",501,38.7,23.1,1000.8,10,18.3,25.1,33,45,36,0,999.9,0,0,0,0,0,0
"263",7,2022,1,30,"2022-01-30",223,20.8,9.5,1008,8.7,16.5,25.1,39,26.1,17.1,0.41,999.9,1,0,0,0,1000,1000
"264",1,2018,1,8,"2018-01-08",720,35,28,1023.6,9.9,18.3,26,33,42.1,21.9,0,999.9,0,0,0,0,0,0
"265",1,2017,1,23,"2017-01-23",667,40.9,34.4,1011.4,8.8,18.6,26,38.1,44.1,37.4,0,999.9,0,0,0,0,0,0
"266",5,2019,1,25,"2019-01-25",666,37,28.5,1010.5,8.9,14,26,35,52,30,0.28,999.9,0,0,0,0,0,0
"267",3,2015,1,7,"2015-01-07",538,22.6,10.2,1011.8,9.4,12.1,26,35.9,27,17.1,0,999.9,0,0,1,0,0,0
"268",1,2018,1,29,"2018-01-29",531,40.3,37.7,1021.4,6.9,12.1,26,34,46,37,0.2,999.9,1,1,0,0,0,0
"269",2,2018,1,23,"2018-01-23",531,45.3,45.3,1012.9,4.4,16.2,26,35.9,51.1,27,0,999.9,1,1,0,0,0,0
"270",7,2019,1,20,"2019-01-20",411,43.2,42.4,1012.4,2.8,17,27,36.9,52,28,0.61,999.9,1,1,0,0,1,0
"271",3,2016,1,20,"2016-01-20",623,29.4,11.2,1014.4,10,18.9,27,36.9,37,21.9,0,999.9,0,0,0,0,0,0
"272",6,2014,1,25,"2014-01-25",475,32,23,1011.2,8.5,17,27,35.9,41,10.9,0,999.9,0,0,1,0,0,0
"273",6,2015,1,31,"2015-01-31",526,24.5,12.9,1006.9,7.8,20.3,27,36.9,34,17.1,0.06,999.9,0,0,1,0,0,0
"274",1,2016,1,18,"2016-01-18",481,34.4,24.9,1002.2,8.8,15.3,27,35,44.1,26.1,0.45,999.9,0,1,1,0,0,0
"275",3,2017,1,11,"2017-01-11",629,45,40.9,1027.3,6.5,15.1,27,34,50,28.9,0.33,999.9,0,1,0,0,0,0
"276",2,2019,1,22,"2019-01-22",627,15.8,-2.3,1026.7,10,17.6,27,36.9,28,6.1,0,999.9,0,0,0,0,0,0
"277",2,2016,1,19,"2016-01-19",662,25.5,4.8,1007.1,10,21.7,27,38.1,37.9,21.9,0.02,999.9,0,0,0,0,0,0
"278",3,2019,1,30,"2019-01-30",630,36.8,29.5,1009.8,8.8,15.1,28,41,42.1,30,0.39,999.9,0,1,1,0,0,0
"279",4,2013,1,31,"2013-01-31",592,46.5,40.3,995.5,5.9,23.1,28,39,54,39,0.02,999.9,1,1,0,0,0,0
"280",7,2014,1,19,"2014-01-19",380,36.1,29,1005.7,10,16.5,28,38.1,43,32,0.04,999.9,0,0,1,0,0,0
"281",6,2018,1,6,"2018-01-06",599,13.2,-0.2,1013.5,10,22.4,28,39,27,10.9,0,999.9,0,0,0,0,0,0
"282",5,2018,1,5,"2018-01-05",700,23,13.8,995.7,9.5,23.4,28,39,42.1,15.1,2.14,999.9,0,0,1,0,0,0
"283",4,2020,1,16,"2020-01-16",547,40.4,34.3,1010.7,6.6,11,28.9,44.1,48.9,30.2,0.01,999.9,1,1,0,0,0,0
"284",7,2021,1,17,"2021-01-17",210,40.8,31,997.2,9.7,20,28.9,38.1,53.1,37.9,0.62,999.9,0,0,0,0,0,0
"285",5,2020,1,17,"2020-01-17",566,27.1,10.8,1023.8,10,24,28.9,40,50,21.9,0.04,999.9,0,0,0,0,0,0
"286",5,2017,1,27,"2017-01-27",583,42.1,29.8,997.8,9.9,20.3,28.9,35.9,45,39.9,0.1,999.9,0,0,0,0,0,0
"287",4,2019,1,31,"2019-01-31",601,15.7,1.9,1022.5,9.5,16.4,28.9,41,42.1,8.1,0,999.9,0,0,1,0,0,0
"288",2,2014,1,7,"2014-01-07",491,23.9,10.4,1009.6,9.4,17.6,28.9,41,52,15.1,0.12,999.9,0,1,1,0,0,0
"289",7,2014,1,12,"2014-01-12",388,45.1,38.4,1003.8,5.5,14.7,28.9,36.9,53.1,39,1.6,999.9,1,1,0,0,0,0
"290",2,2016,1,5,"2016-01-05",640,27.7,18.1,1028.5,7.9,20.3,28.9,39,43,24.1,0,999.9,0,0,1,0,0,0
"291",1,2015,1,5,"2015-01-05",498,44,32.1,1012.9,7.6,16.3,28.9,39,55,28.9,0.27,999.9,0,1,0,0,1,0
"292",2,2017,1,24,"2017-01-24",564,48.9,46.9,992.3,2.3,17.2,28.9,41,55,37.9,0.85,999.9,1,1,0,0,0,0
"293",3,2015,1,28,"2015-01-28",458,21.6,14.7,1009.6,6.6,16.6,29.9,44.1,26.1,19,0.23,999.9,0,0,1,0,0,0
"294",2,2019,1,1,"2019-01-01",430,47.4,41.6,1009.2,5.4,18.3,29.9,41,54,39.9,0.84,999.9,1,1,0,0,0,0
"295",4,2019,1,24,"2019-01-24",592,46.5,44.7,1012.6,5.2,19.2,31.1,42,52,42.8,0,999.9,0,1,0,0,0,0
"296",6,2016,1,16,"2016-01-16",563,45.7,42.5,999,7.3,15.7,32.1,42,51.1,39.9,1.3,999.9,0,1,0,0,0,0
"297",3,2016,1,13,"2016-01-13",605,32.9,18.2,1005.8,9.6,18,32.1,42,43,19.9,0.13,999.9,0,1,1,0,0,0
"298",6,2017,1,7,"2017-01-07",896,31.3,24.9,1022,5.7,13.4,32.1,41,35.1,28.9,0.11,999.9,1,0,1,0,0,0
"299",6,2016,1,23,"2016-01-23",402,34.6,25.4,1014.3,6.1,17.5,32.1,52.1,37.9,21.9,0,999.9,1,0,1,0,0,0
"300",2,2018,1,30,"2018-01-30",579,31.9,30.5,1010.7,4.3,23.4,32.1,40,42.1,26.1,0.53,999.9,1,1,1,0,0,0
"301",6,2018,1,13,"2018-01-13",603,45.4,43.2,1007.7,3,19.2,33,45.1,52,33.1,0.41,999.9,1,1,0,0,0,0
"302",7,2016,1,10,"2016-01-10",462,51.3,49,1012,4.9,16.2,34,41,57.9,44.1,0,999.9,1,1,0,0,0,0
"303",7,2017,1,8,"2017-01-08",406,24.1,15.9,1021.1,6.1,19.5,34,42.9,33.1,19,0.37,999.9,1,0,1,0,0,0
"304",1,2022,1,17,"2022-01-17",201,45.7,38.4,1003.8,6.5,22.7,35.9,48,54,36,0.41,999.9,1,0,0,0,0,10000
"305",3,2014,1,22,"2014-01-22",498,25,20.3,1001.1,1.9,25.7,35.9,46,36,18,0.01,999.9,1,0,1,0,0,0
"306",5,2014,1,3,"2014-01-03",423,24.2,20.2,1007,0.8,26.9,35.9,47,30.9,15.8,0.15,999.9,1,0,1,0,0,0
"307",7,2016,1,24,"2016-01-24",517,34.5,27.9,1005.7,6.3,25.6,36.9,49,37.9,33.1,0.37,999.9,0,0,1,0,0,0
"308",5,2015,1,9,"2015-01-09",751,35.2,22.5,1018.1,9.5,21,38.1,49,46,26.1,0,999.9,0,0,1,0,0,0
"309",4,2018,1,4,"2018-01-04",464,37.1,35.9,1002.4,5.9,21,40,51.1,42.8,27,0.07,999.9,0,1,1,0,0,0
"310",2,2015,1,27,"2015-01-27",188,30.2,27.9,993.7,0.6,39.3,48,62.9,33.8,21,0.4,999.9,1,0,1,0,0,0
"311",2,2021,2,9,"2021-02-09",229,26.1,21.2,1026.9,8.8,5.5,12,999.9,34,16,0,999.9,1,1,1,0,0,0
"312",5,2022,2,11,"2022-02-11",319,44.3,35.6,1016,10,8,12,999.9,51.1,35.1,0,999.9,0,0,0,0,0,0
"313",7,2020,2,2,"2020-02-02",391,38.5,33,1000.4,9.3,7.9,12,999.9,42.1,35.6,0,999.9,1,0,0,0,0,10000
"314",6,2020,2,1,"2020-02-01",409,39.7,35.2,1015.9,9.9,7.2,12,999.9,44.1,37,0.04,999.9,1,0,0,0,0,10000
"315",3,2020,2,26,"2020-02-26",449,44.5,42.8,1013.9,4.7,7,12,999.9,48,42.1,0.08,999.9,1,1,0,0,0,0
"316",1,2021,2,15,"2021-02-15",208,37,36.1,1021.9,8.3,8.9,12,999.9,39,30.9,0,999.9,1,0,0,0,0,10000
"317",7,2020,2,23,"2020-02-23",392,39.9,33.7,1021.4,9.8,9.1,12,999.9,48,30,0,999.9,0,0,0,0,0,0
"318",4,2021,2,4,"2021-02-04",277,33.3,27.6,1004.5,9.9,8.4,13,999.9,37.9,30.2,0,999.9,1,0,0,0,1000,1000
"319",6,2021,2,13,"2021-02-13",210,27.6,18.2,1025.9,10,7.8,13,17.1,32,24.1,0,999.9,0,0,0,0,0,0
"320",2,2022,2,1,"2022-02-01",274,33.8,23.3,1032.3,10,9.2,13,17.1,39.2,25,0,999.9,0,0,0,0,0,0
"321",7,2021,2,14,"2021-02-14",184,34,31.6,1022.2,9,10.1,13,999.9,37.9,25,0.03,999.9,1,0,0,0,0,10000
"322",7,2020,2,9,"2020-02-09",373,33.1,21.6,1032.4,10,7.6,13,999.9,39.9,23,0,999.9,0,0,0,0,0,0
"323",1,2022,2,7,"2022-02-07",276,41.9,34.4,1029.3,10,10.2,14,999.9,50,23,0,999.9,1,0,0,0,0,10000
"324",2,2020,2,4,"2020-02-04",464,42.2,39.4,1010.2,9.2,7.6,14,999.9,48,32,0,999.9,1,0,0,0,0,0
"325",1,2020,2,17,"2020-02-17",339,38.5,29.4,1021.6,10,7.2,14,999.9,48,30.9,0,999.9,0,0,0,0,0,0
"326",5,2021,2,26,"2021-02-26",301,34.7,16.7,1027.6,10,8.9,15,20,48,28,0,999.9,0,0,0,0,0,0
"327",1,2020,2,3,"2020-02-03",559,38.8,32.1,1005.6,9.9,8.1,15,22,45,32,0,999.9,0,0,0,0,0,0
"328",3,2021,2,17,"2021-02-17",239,32.6,21.3,1019,10,13.4,19,27,50,25,0.17,999.9,0,0,0,0,0,0
"329",1,2021,2,22,"2021-02-22",245,32.4,25.3,1025.7,9.1,9.8,19,24.1,43,19.9,0,999.9,1,0,0,0,0,10000
"330",7,2020,2,16,"2020-02-16",387,37.9,29.8,1023.3,10,13.4,19,27,43,19,0,999.9,0,0,0,0,0,0
"331",6,2020,2,29,"2020-02-29",456,34.1,16.6,1009.1,10,8.9,19,22.9,39.9,24.1,0,999.9,0,0,0,0,0,0
"332",6,2021,2,27,"2021-02-27",223,39.1,33.4,1028.4,7.8,13.3,20,21,46.9,28,0,999.9,1,0,0,0,0,10000
"333",6,2021,2,20,"2021-02-20",257,31.5,28.4,1014.4,7.7,13.8,20,26,34,28.9,0.51,999.9,1,1,0,0,0,11000
"334",2,2020,2,18,"2020-02-18",428,37.2,30.1,1028.3,9.2,12.1,20,28.9,48,28,0,999.9,1,0,0,0,0,10000
"335",6,2022,2,5,"2022-02-05",294,32,25,1016.5,7.6,16.5,20,27,53.1,26.1,1.17,999.9,1,1,0,0,0,11000
"336",2,2021,2,16,"2021-02-16",213,42.7,42.7,1008.7,1.4,14.7,20,26,50,35.1,0.02,999.9,1,1,0,0,0,0
"337",6,2021,2,6,"2021-02-06",275,38.9,31.7,1012.1,9.9,13.8,20,28,44.1,30.9,0,999.9,0,0,0,0,0,0
"338",1,2020,2,10,"2020-02-10",572,43.5,37.7,1025.2,9.1,14.1,20,27,46.9,39,0.01,999.9,1,0,0,0,0,10000
"339",6,2020,2,22,"2020-02-22",407,34.9,20.3,1023.6,10,12.5,20,26,43,19.9,0,999.9,0,0,0,0,0,0
"340",3,2022,2,16,"2022-02-16",278,30.5,18,1040.5,10,9.9,20,26,44.1,15.1,0,999.9,0,0,0,0,0,0
"341",5,2021,2,12,"2021-02-12",290,22.5,10.9,1024.5,10,12.5,20,24.1,28,18,0,999.9,0,0,0,0,0,0
"342",3,2022,2,9,"2022-02-09",272,36.3,24.3,1015.7,10,13,21,28,51.1,32,0.01,999.9,0,0,0,0,0,0
"343",1,2022,2,14,"2022-02-14",303,29.7,22.4,1015.3,5.4,16.2,21,29.9,43,21.9,0.1,999.9,1,1,0,0,0,11000
"344",4,2022,2,17,"2022-02-17",266,48.9,44.9,1026.9,7.5,16.9,21,28.9,53.1,44.1,0,999.9,0,0,0,0,0,0
"345",7,2021,2,21,"2021-02-21",208,26.8,16.8,1025.8,10,14.7,21,27,30.9,23,0,999.9,0,0,0,0,0,0
"346",4,2021,2,25,"2021-02-25",269,42.9,31.8,1011.3,9.8,14.5,21,26,48,36,0,999.9,0,0,0,0,0,0
"347",2,2021,2,23,"2021-02-23",240,38.5,35.3,1003.6,8.6,14,21,26,44.1,21,0.81,999.9,1,0,0,0,0,10000
"348",6,2022,2,26,"2022-02-26",247,30.5,23.3,1025.6,9.4,12.7,21,28,44.1,27,0.55,999.9,1,0,0,0,1000,1000
"349",3,2022,2,23,"2022-02-23",254,49.5,47,1014.6,4.9,16.6,22,29.9,52,39,0.3,999.9,1,0,0,0,0,10000
"350",5,2020,2,28,"2020-02-28",530,36.4,17.4,1007.4,10,21.5,27,40,51.1,32,0.21,999.9,0,0,0,0,0,0
"351",7,2022,2,20,"2022-02-20",245,27.9,9.1,1025,10,16.5,27,41,44.1,21.9,0,999.9,0,0,0,0,0,0
"352",6,2022,2,19,"2022-02-19",237,34.1,21.3,1015,9.4,12.2,27,34,57,23,0.19,999.9,1,0,0,0,1000,1000
"353",1,2021,2,1,"2021-02-01",239,33.7,29.5,1018,6.8,15.3,27,36.9,41,16,0,999.9,1,1,0,0,0,11000
"354",2,2021,2,2,"2021-02-02",238,41.8,41.6,993.5,3.4,18.4,28,40,43,30,1.09,999.9,1,1,0,0,0,0
"355",4,2020,2,27,"2020-02-27",581,44.6,39.4,1000.5,4.8,18.5,28,41,51.1,39,0.43,999.9,1,1,0,0,0,0
"356",5,2020,2,7,"2020-02-07",604,46.3,43.6,989.1,5,16.4,39,51.1,55.9,37.9,0.88,999.9,1,1,0,0,0,0
"357",6,2014,2,1,"2014-02-01",507,35.6,25.1,1024.8,10,4.8,8,999.9,41,30.9,0,999.9,0,0,0,0,0,0
"358",6,2019,2,23,"2019-02-23",439,34.8,27.7,1030.2,10,4.9,8.9,999.9,43,30,0,999.9,0,0,0,0,0,0
"359",4,2021,2,11,"2021-02-11",299,26.2,18.5,1023.6,8.7,5.6,8.9,999.9,28.9,21.9,0,999.9,1,0,0,0,1000,1000
"360",3,2016,2,10,"2016-02-10",537,33.5,28,1002.2,9.1,4.2,8.9,999.9,37.9,28,0,999.9,0,1,1,0,0,0
"361",2,2020,2,25,"2020-02-25",527,44,41.8,1014.5,5.6,5.4,8.9,999.9,50,28.9,0.05,999.9,1,1,0,0,0,0
"362",4,2021,2,18,"2021-02-18",256,29.2,19.5,1031.1,7.5,6.1,9.9,999.9,37,23,0,999.9,1,1,1,0,0,0
"363",2,2020,2,11,"2020-02-11",458,44.1,42.8,1017.5,3.1,6,9.9,999.9,48.9,41,0.31,999.9,1,1,0,0,0,0
"364",1,2019,2,4,"2019-02-04",651,39.7,36.7,1019.4,7.5,7.3,9.9,999.9,48.9,28,0,999.9,0,0,0,0,0,0
"365",7,2014,2,9,"2014-02-09",450,30.3,18.2,1018.7,10,4.9,9.9,999.9,37,21.9,0,999.9,0,0,0,0,0,0
"366",7,2015,2,8,"2015-02-08",394,34.5,29.9,1015.9,7.6,6,9.9,999.9,37.9,21.9,0,999.9,0,0,1,0,0,0
"367",2,2019,2,5,"2019-02-05",570,43,42.1,1014.2,3,4.8,9.9,999.9,50,34,0,999.9,1,0,0,0,0,0
"368",5,2013,2,15,"2013-02-15",604,38.6,33.2,1017,9.8,6,11.1,999.9,46.9,28,0,999.9,0,0,0,0,0,0
"369",2,2018,2,6,"2018-02-06",545,30,20.2,1026.9,10,4.8,11.1,999.9,46.9,19.9,0.12,999.9,0,0,0,0,0,0
"370",3,2022,2,2,"2022-02-02",268,41.5,36.7,1032.3,7.7,6.8,11.1,999.9,46.9,25,0,999.9,1,0,0,0,0,10000
"371",5,2018,2,9,"2018-02-09",583,28.3,17.3,1032.6,10,6.2,11.1,19,42.1,19.9,0.08,999.9,0,0,0,0,0,0
"372",1,2020,2,24,"2020-02-24",493,41.1,36.7,1018.9,8.9,7.7,11.1,999.9,50,28.9,0,999.9,1,0,0,0,0,0
"373",2,2013,2,26,"2013-02-26",537,35,26.7,1025.2,10,5,11.1,15.9,45,27,0.02,999.9,0,0,0,0,0,0
"374",4,2022,2,3,"2022-02-03",248,44.3,42.8,1025.9,0.8,5.9,11.1,999.9,51.1,37,0.05,999.9,1,0,0,0,0,0
"375",6,2015,2,28,"2015-02-28",538,22.2,9.9,1037.3,10,7.2,11.1,15,28,16,0,999.9,0,0,0,0,0,0
"376",7,2016,2,7,"2016-02-07",423,38.7,30.1,1022.3,10,6.7,12,999.9,44.1,28,0,999.9,0,0,0,0,0,0
"377",3,2017,2,22,"2017-02-22",477,40.6,35.2,1018,9.7,7.8,12,999.9,46.9,32,0,999.9,0,0,0,0,0,0
"378",6,2014,2,8,"2014-02-08",424,28.2,14.2,1023.9,10,8.6,12,19,32,21.9,0,999.9,0,0,0,0,0,0
"379",3,2015,2,4,"2015-02-04",585,28.1,18.4,1024.9,10,7.6,12,999.9,39.9,14,0,999.9,0,0,0,0,0,0
"380",2,2017,2,21,"2017-02-21",483,37.1,26.6,1026.3,10,6.9,12,999.9,46,30,0,999.9,0,0,0,0,0,0
"381",7,2014,2,23,"2014-02-23",414,42,36.9,1015.4,9.5,9.1,13,999.9,46.9,34,0,999.9,0,1,0,0,0,0
